Seq,Type,depth,ph,conductivity,carbon,nitrogen,phosphorus,potassium,WHC,porosity,class
634,Plot-3 BC,1,8.85,305,0.795,16.02,46,350,49.34,46.55,lowfertile
635,BRC Leg-25,3,8.86,700,0.16,30.91,13.35,325,39,40.2,MedFertile
636,BRC Leg-15,1,8.87,450,0.61,54.73,20.04,475,42,44,MedFertile
637,Agriculture,2,8.88,390,0.24,26.83,25.4,325,42.3,38.12,MedFertile
638,Plot-41 AC,2,8.89,380,0.285,22,16.48,280,48,46,lowfertile
639,Grassland,3,8.9,670,0.35,50,33.25,360,56.99,56.8,lowfertile
640,Dulce,1,8.9,555,0.84,56.4,20.8,625,44.4,44,highfertile
641,Dulce,1,8.9,555,0.84,56.4,20.8,625,44.4,44,highfertile
642,Plot-29 BC,2,8.9,550,0.12,19,12,262.5,58.3,52,lowfertile
643,Bougainvillea,4,8.9,500,0.15,32,38.76,300,61.3,55,lowfertile
644,grassland,2,8.9,500,0.43,64.22,33.2,313,42.45,37.58,MedFertile
645,grassland,2,8.9,480,0.39,43.95,35.21,305,41.75,37.4,MedFertile
646,Herb Perinneal,3,8.9,480,0.3,32.8,38.52,420,60.4,62.91,lowfertile
647,Herb Annuals,3,8.9,440,0.07,20.4,45.28,360,64.2,62.3,lowfertile
648,Manmade S-1,4,8.9,380,0.16,19.8,15.8,140,39.7,38.8,MedFertile
649,M Md F S-2,4,8.9,380,0.16,9.8,15.8,140,44.2,41,lowfertile
650,NFS-Banthra-3,4,8.9,380,0.06,19.85,14.5,170,42.6,38.2,MedFertile
651,M Md F S-1,4,8.9,380,0.056,9.85,16.42,170,40,40,lowfertile
652,S-1,4,8.9,380,0.056,9.85,16.42,200,50.61,46.89,MedFertile
653,Plot No.30,2,8.9,380,0.18,42.4,30.08,380,56.2,53,lowfertile
654,Equisitifolia ,2,8.9,355,0.218,42.2,18.2,200,46.7,42,highfertile
655,Equisitifolia ,2,8.9,355,0.218,42.2,18.2,200,46.7,42,highfertile
656,Equisitifolia ,2,8.9,355,0.218,42.2,18.2,200,46.7,42,highfertile
657,Plot-42 BC,3,8.9,350,0.12,11.15,7.2,175,55,48,lowfertile
658,Auriculiformis,4,8.9,280,0.065,18.64,18.7,100,39.4,37,highfertile
659,Auriculiformis,4,8.9,280,0.065,18.64,18.7,100,39.4,37,highfertile
660,Auriculiformis,4,8.9,280,0.065,18.64,18.7,100,39.4,37,highfertile
661,Plot-44 BC,2,8.9,275,0.225,22.6,13.054,375,55.5,46,lowfertile
662,Plot-plpr,1,8.9,205,0.72,24.4,49.4,375,51.56,53.8,lowfertile
663,Plot-1 BC,3,8.9,165,0.225,17.5,16,225,46.52,40.7,lowfertile
664,Bixa,1,8.9,145,0.6,54,15,195,52,47,MedFertile
665,Bixa,2,8.9,140,0.23,40,26,145,36.7,37,MedFertile
666,Agriculture,2,8.92,385,0.2,28.47,25.45,321,42.53,37.65,MedFertile
667,grassland,2,8.93,495,0.42,42,33.41,310,42.04,37.65,MedFertile
668,Dulce,1,8.95,555,0.66,57.8,15.36,725,46.2,46,highfertile
669,Dulce,1,8.95,555,0.66,57.8,15.36,725,46.2,46,highfertile
670,Plot-42 AC,2,8.95,450,0.15,19.6,8.96,150,51,44,lowfertile
671,Herb Perinneal,2,8.95,420,0.31,44.8,48.16,445,62.18,58.41,lowfertile
672,AcaciaFAO,2,8.95,410,0.35,28.6,24.5,460,42.3,41,MedFertile
673,Lawn,2,8.95,380,0.3,69.2,30.72,190,50.33,50,lowfertile
674,Arjuna ,1,8.95,355,0.6,62,33.76,250,46,43,highfertile
675,Arjuna ,1,8.95,355,0.6,62,33.76,250,46,43,highfertile
676,Arjuna ,1,8.95,355,0.6,62,33.76,250,46,43,highfertile
677,Arjuna ,1,8.95,355,0.6,62,33.76,250,46,43,highfertile
678,Plot-3 BC,1,8.95,340,0.845,14.93,48.2,320,51.88,40.73,lowfertile
679,Acacia,1,8.96,515,0.542,54.6,19.28,600,44.3,42,highfertile
680,Acacia,1,8.96,515,0.542,54.6,19.28,600,44.3,42,highfertile
681,Acacia,1,8.96,515,0.542,54.6,19.28,600,44.3,42,highfertile
682,Plot-42 AC,4,9,770,0.12,7.8,15.68,200,44,44,lowfertile
683,BRC Leg-25,3,9,670,0.2,33.87,12.21,320,38.2,39.33,MedFertile
684,Plot-28 BC,4,9,650,0.09,6,5,150,40.8,36,lowfertile
685,Herb Perinneal,4,9,600,0.375,18.5,38.72,400,57.58,59.57,lowfertile
686,Grassland,2,9,550,0.4,50.4,37.12,400,54.53,47.65,lowfertile
687,Herb Annuals,4,9,530,0.04,15.3,42.46,350,59.89,60.31,lowfertile
688,procera,1,9,515,0.67,44.8,20.16,575,46.1,46,highfertile
689,procera,1,9,515,0.67,44.8,20.16,575,46.1,46,highfertile
690,procera,1,9,515,0.67,44.8,20.16,575,46.1,46,highfertile
691,procera,1,9,510,0.72,51.6,19.36,550,48,45,highfertile
692,procera,1,9,510,0.72,51.6,19.36,550,48,45,highfertile
693,procera,1,9,510,0.72,51.6,19.36,550,48,45,highfertile
694,Plot-14 BC,1,9,485,0.435,26.4,15.2,425,53.6,50,lowfertile
695,Plot-29 BC,2,9,450,0.145,17,13.5,238,54.7,47,lowfertile
696,Bougainvillea,4,9,450,0.13,28,36.5,370,59.5,55,lowfertile
697,Plot No.38,2,9,410,0.2,47,31,325,46.67,45.67,lowfertile
698,Agriculture,2,9,400,0.17,25.77,27.03,320,41.61,37.89,MedFertile
699,Plot-28 BC,3,9,390,0.135,10.36,5.6,112.5,54.2,49,lowfertile
700,Plot No.38,2,9,380,0.21,50,23.4,370,46.67,45.67,lowfertile
701,Plot-44 BC,3,9,375,0.12,19.4,12.08,287.5,51.5,46,lowfertile
702,Plot-16 AUC,1,9,310,0.255,16.5,55.04,300,37.4,37,lowfertile
703,Herb Annuals,2,9,290,0.15,50.4,45.6,445,57.4,60,lowfertile
704,Plot-42 BC,2,9,270,0.195,18.15,12.1,237.5,37.5,37,lowfertile
705,Auriculiformis,4,9,260,0.16,20.24,20.22,150,38.6,36,highfertile
706,Auriculiformis,4,9,260,0.16,20.24,20.22,150,38.6,36,highfertile
707,Auriculiformis,4,9,260,0.16,20.24,20.22,150,38.6,36,highfertile
708,Plot-56 BC,2,9,210,0.24,9.75,12.88,265,47.31,43.48,lowfertile
709,Plot-1 BC,3,9,200,0.165,16.36,17.96,190,48.2,42.57,lowfertile
710,Silviculture,2,9.01,627,0.25,34.49,18.28,330,44.18,42.41,highfertile
711,Silviculture,2,9.01,627,0.25,34.49,18.28,330,44.18,42.41,highfertile
712,Silviculture,2,9.01,627,0.25,34.49,18.28,330,44.18,42.41,highfertile
713,Plot 25-RS,1,9.02,320,0.62,21.33,18.4,245,53.7,52,MedFertile
714,Plot-plpr,1,9.02,210,0.705,23.69,48.56,375,51.38,48.27,lowfertile
715,BRC Leg-25,4,9.03,780,0.06,19.83,11.89,270,36.33,36.33,MedFertile
716,BRC Leg-15,2,9.03,745,0.29,24.27,21.99,400,42.33,41,MedFertile
717,BRCnonleg-25,3,9.05,580,0.08,22.4,17.28,180,43.6,40.4,MedFertile
718,NFS-1,3,9.05,580,0.075,22.4,17.28,180,55.9,44.36,lowfertile
719,AcaciaFAO,2,9.05,420,0.36,22.4,20.64,450,44.2,39,MedFertile
720,Plot No.30,2,9.05,380,0.14,37,31.2,360,52.3,49,lowfertile
721,Arjuna ,2,9.1,595,0.18,29.2,31.54,300,42.3,38,highfertile
722,Arjuna ,2,9.1,595,0.18,29.2,31.54,300,42.3,38,highfertile
723,Arjuna ,2,9.1,595,0.18,29.2,31.54,300,42.3,38,highfertile
724,Arjuna ,2,9.1,595,0.18,29.2,31.54,300,42.3,38,highfertile
725,BRCnonleg-25,3,9.1,560,0.11,24.5,16,160,43.4,40.6,MedFertile
726,NFS-1,3,9.1,560,0.105,24.2,16,160,70.09,56.02,lowfertile
727,Plot-14 BC,3,9.1,530,0.09,11.3,7,250,46.7,48,lowfertile
728,Plot-14 BC,2,9.1,520,0.3,18.2,10.6,287.5,50.8,50,lowfertile
729,Plot-14 BC,1,9.1,490,0.525,29.2,17.8,395,47.3,44,lowfertile
730,Plot-14 BC,2,9.1,480,0.195,15.4,9.4,275,47.5,47,lowfertile
731,Plot-15 AUC,1,9.1,420,0.6,17.4,14.72,250,39,44,lowfertile
732,AcaciaFAO,2,9.1,415,0.34,21.8,21.84,425,43.1,38,MedFertile
733,Plot No.30,2,9.1,390,0.2,43,20.48,400,54.7,53,lowfertile
734,Plot-17 AUC,1,9.1,370,0.825,19.8,36.32,300,54.08,65.72,lowfertile
735,Herb Perinneal,1,9.1,320,0.75,95.2,39.84,520,57.73,57.43,lowfertile
736,Plot-44 BC,2,9.1,237.5,0.185,25.3,15.054,350,64,57,lowfertile
737,Bixa,1,9.1,151,0.64,53,16,196,50.6,46,MedFertile
738,Plot-31 AC,3,9.13,885,0.06,16.8,24.96,200,44.5,40,lowfertile
739,BRC-Nonleg-15,2,9.13,520,0.24,36,18.35,250,39.67,42.6,MedFertile
740,NFS-Bannthra-2,2,9.15,860,0.23,67.8,24.2,345,46.5,44.75,MedFertile
741,NFS-3,2,9.15,860,0.225,67.8,24.2,345,56.54,54,lowfertile
742,NFS-banthra-1,2,9.15,660,0.1,54.2,21.79,240,44.1,43,MedFertile
743,Acaciaarabica,1,9.15,615,0.456,43.6,20.4,510,45,40,MedFertile
744,BRC Leg-25,4,9.19,800,0.09,17.62,9.57,265,37,36.5,MedFertile
745,Plot-43 BC,4,9.2,730,0.09,10.5,4.018,325,39.6,40,lowfertile
746,Plot-29 BC,3,9.2,630,0.12,10.2,9.2,200,47.5,44,lowfertile
747,Grassland,3,9.2,625,0.16,50.4,39.24,375,58.7,59.4,lowfertile
748,Plot-31 AC,2,9.2,590,0.12,22.5,20.32,200,46.2,43,lowfertile
749,Plot-28 BC,4,9.2,560,0.135,7.4,4.4,187.5,49.4,40,lowfertile
750,Plot-41 AC,3,9.2,560,0.16,14,17.48,200,49.5,47,lowfertile
751,BRCnonleg-25,3,9.2,550,0.11,26.5,18.08,200,43.2,39.8,MedFertile
752,NFS-1,3,9.2,550,0.108,26.5,18.08,200,54.2,39.24,lowfertile
753,Plot-14 BC,4,9.2,550,0.06,7.4,4.8,237.5,39.4,43,lowfertile
754,Plot-42 BC,4,9.2,540,0.09,6.5,5.4,150,53.7,45,lowfertile
755,Herb Perinneal,2,9.2,520,0.36,56,43.04,450,62.6,59.77,lowfertile
756,Ber Plot,2,9.2,500,0.15,28,46.56,150,60.7,57,lowfertile
757,Plot-28 BC,3,9.2,480,0.14,9.76,6.6,162.5,52,46,lowfertile
758,Equisitifolia ,2,9.2,365,0.18,45.4,19.2,150,44.5,43,highfertile
759,Equisitifolia ,2,9.2,365,0.18,45.4,19.2,150,44.5,43,highfertile
760,Equisitifolia ,2,9.2,365,0.18,45.4,19.2,150,44.5,43,highfertile
761,Equisitifolia ,2,9.2,365,0.18,45.4,19.2,150,44.5,43,highfertile
762,Herb Annuals,2,9.2,340,0.105,36.8,47.32,480,58.85,61.4,lowfertile
763,Plot-14 AUC,1,9.2,300,0.39,17.8,18.56,250,36.3,40,lowfertile
764,Plot-44 BC,3,9.2,262.5,0.06,16.5,10.2,280,55.5,51,lowfertile
765,Plot-56 BC,2,9.2,255,0.23,11.2,9.6,250,53.18,49.41,lowfertile
766,Acaciaarabica,1,9.23,625,0.39,46,20.16,500,46.6,42,MedFertile
767,NFS-Bannthra-2,2,9.25,835,0.2,66.4,24.4,335,46.2,45,MedFertile
768,NFS-3,2,9.25,835,0.195,66.4,24.4,335,56.02,57,lowfertile
769,AcaciaAW,2,9.25,565,0.256,21.8,18.08,175,41.6,40,MedFertile
770,BRC Leg-15,1,9.25,420,0.67,46.67,22.93,500,43.67,43.89,MedFertile
771,Ber Plot,2,9.25,390,0.235,44.8,49.76,175,61.2,57,lowfertile
772,Equisitifolia ,3,9.26,680,0.186,29.45,14.56,200,42.4,38,highfertile
773,Equisitifolia ,3,9.26,680,0.186,29.45,14.56,200,42.4,38,highfertile
774,Equisitifolia ,3,9.26,680,0.186,29.45,14.56,200,42.4,38,highfertile
775,Equisitifolia ,3,9.26,680,0.186,29.45,14.56,200,42.4,38,highfertile
776,BRCnonleg-25,4,9.27,660,0.09,18,12.68,140,41.5,36.4,MedFertile
777,NFS-1,4,9.27,660,0.09,18,12.68,140,62.24,55.4,lowfertile
778,BRC-Nonleg-15,2,9.27,530,0.14,33,22,270,40,41.6,MedFertile
779,Plot-29 BC,4,9.3,850,0.09,6.8,4.56,175,48.8,45,lowfertile
780,NFS-Bannthra-2,2,9.3,845,0.18,65.93,24,350,46.1,44.5,MedFertile
781,Plot-42 AC,4,9.3,800,0.135,8.4,13.44,150,42.3,41,lowfertile
782,Arjuna ,3,9.3,745,0.144,17,22.88,300,33.7,38,highfertile
783,Arjuna ,3,9.3,745,0.144,17,22.88,300,33.7,38,highfertile
784,Arjuna ,3,9.3,745,0.144,17,22.88,300,33.7,38,highfertile
785,Arjuna ,3,9.3,745,0.144,17,22.88,300,33.7,38,highfertile
786,Plot-42 AC,3,9.3,660,0.135,12.2,19.86,150,44.5,40,lowfertile
787,BRCnonleg-25,4,9.3,640,0.09,17,16.42,125,41,36.8,MedFertile
788,NFS-1,4,9.3,640,0.075,16.8,16.42,125,68.76,63.3,lowfertile
789,Plot-14 BC,3,9.3,600,0.165,12.6,7.8,280.5,45.3,44,lowfertile
790,Arjuna ,2,9.3,590,0.11,27,29.6,250,40.1,41,highfertile
791,Arjuna ,2,9.3,590,0.11,27,29.6,250,40.1,41,highfertile
792,Arjuna ,2,9.3,590,0.11,27,29.6,250,40.1,41,highfertile
793,Arjuna ,2,9.3,590,0.11,27,29.6,250,40.1,41,highfertile
794,BRCnonleg-25,3,9.3,570,0.1,24.35,17.12,180,43,40,MedFertile
795,Plot-28 BC,4,9.3,565,0.09,5.6,5.2,175,46,41,lowfertile
796,BRC-Nonleg-15,2,9.3,550,0.2,34,19.62,255,42,42.1,MedFertile
797,Plot-14 BC,2,9.3,545,0.285,19.1,11.8,250,52.5,47,lowfertile
798,Lawn,2,9.3,535,0.24,60,24.29,200,49.33,48.44,lowfertile
799,Plot-14 BC,3,9.3,520,0.18,14.2,8.6,280,42.2,42,lowfertile
800,Equisitifolia ,2,9.3,360,0.332,41.2,20,250,45.3,41,highfertile
801,Equisitifolia ,2,9.3,360,0.332,41.2,20,250,45.3,41,highfertile
802,Equisitifolia ,2,9.3,360,0.332,41.2,20,250,45.3,41,highfertile
803,Plot-42 BC,3,9.3,336,0.12,15.33,8.6,200,53.5,44,lowfertile
804,Plot-15 AUC,1,9.3,235,0.3,19,45.52,200,54.7,49,lowfertile
805,BRCnonleg-25,4,9.33,610,0.09,20.4,12.45,125,41.2,37.3,MedFertile
806,NFS-1,4,9.33,610,0.1,20.4,12.45,125,67.1,55.58,lowfertile
807,Plot-41 AC,3,9.33,540,0.255,15.4,14.08,250,51.7,49,lowfertile
808,Plot 25-RS,1,9.34,270,0.6,19.3,25,220,55.2,53,MedFertile
809,NFS-Bannthra-2,2,9.35,880,0.12,63.6,23.2,375,46.3,44.25,MedFertile
810,NFS-3,2,9.35,880,0.12,63.6,23.2,375,58.2,54.4,lowfertile
811,NFS-banthra-1,2,9.35,680,0.11,54.4,21.32,225,44.2,43.5,MedFertile
812,NFS-2,2,9.35,680,0.105,54.4,21.32,225,61.65,46,lowfertile
813,pinnata,2,9.35,520,0.268,35,27.3,250,41.3,41,highfertile
814,pinnata,2,9.35,520,0.268,35,27.3,250,41.3,41,highfertile
815,pinnata,2,9.35,520,0.268,35,27.3,250,41.3,41,highfertile
816,Herb Annuals,3,9.35,465,0.08,25.8,43.21,375,58.6,56.2,lowfertile
817,Acaciaarabica,1,9.37,620,0.572,50.4,24.8,530,47.3,44,MedFertile
818,NFS-Bannthra-2,3,9.4,1000,0.15,40.5,19.52,260,43.7,37.8,MedFertile
819,NFS-3,3,9.4,1000,0.15,40.5,19.52,260,54.7,46.85,lowfertile
820,Plot-16 AUC,2,9.4,680,0.075,10.5,18.8,250,63.72,54.43,lowfertile
821,Grassland,3,9.4,650,0.2,46,35.68,340,58.64,58.4,lowfertile
822,NFS-banthra-1,2,9.4,640,0.15,52.8,21.44,250,43.7,43.2,MedFertile
823,NFS-2,2,9.4,640,0.15,52.8,21.44,250,64.03,51.95,lowfertile
824,Plot-43 BC,3,9.4,640,0.135,12.5,10.045,287.5,46.3,41,lowfertile
825,Plot-14 BC,4,9.4,625,0.12,10.2,6.6,237.5,42.5,43,lowfertile
826,Ber Plot,3,9.4,600,0.12,21.6,50.23,100,53.5,52,lowfertile
827,Plot-41 AC,3,9.4,590,0.2,16.2,13,200,41.1,41,lowfertile
828,Arjuna ,2,9.4,585,0.142,22.4,28.24,250,41.5,40,highfertile
829,Arjuna ,2,9.4,585,0.142,22.4,28.24,250,41.5,40,highfertile
830,Arjuna ,2,9.4,585,0.142,22.4,28.24,250,41.5,40,highfertile
831,Arjuna ,2,9.4,585,0.142,22.4,28.24,250,41.5,40,highfertile
832,AcaciaAW,2,9.4,570,0.28,26.8,18.2,150,42.3,42,MedFertile
833,Plot-43 BC,3,9.4,570,0.09,13.6,8.036,287.5,42.6,41,lowfertile
834,Lawn,3,9.4,500,0.3,55,27.15,190,46.33,43,lowfertile
835,Plot No.38,3,9.4,475,0.1,25.6,26.08,280,43.67,38.33,lowfertile
836,Plot No.38,3,9.4,460,0.11,28,24.3,320,44,43.78,lowfertile
837,Herb Perinneal,3,9.4,460,0.2,33.7,41.26,380,58.06,60.32,lowfertile
838,Lawn,3,9.4,450,0.16,40,21.43,175,43.67,42.67,lowfertile
839,Plot-42 BC,4,9.4,430,0.09,8.79,6.8,162.5,51.5,47,lowfertile
840,Plot-29 BC,2,9.4,420,0.17,16.5,14.6,262.5,50.3,44,lowfertile
841,Plot-16 AUC,1,9.4,380,0.24,15,22.72,275,35,38,lowfertile
842,Plot-44 BC,3,9.4,237.5,0.105,18.2,11.5,280,56.7,48,lowfertile
843,Plot 25-RS,1,9.42,340,0.48,20.02,23,250,54.6,51,MedFertile
844,BRC-Nonleg-15,3,9.44,755,0.17,26,16.3,205,38,37.2,MedFertile
845,KGRFB-Grass,1,9.44,550,0.11,30,13.56,200,41.2,39.6,lowfertile
846,Plot-41 AC,4,9.45,720,0.125,9.2,15.84,170,40.8,40,lowfertile
847, Eucalyptus ,2,9.45,630,0.2,34,16.48,200,40.5,41,highfertile
848, Eucalyptus ,2,9.45,630,0.2,34,16.48,200,40.5,41,highfertile
849, Eucalyptus ,2,9.45,630,0.2,34,16.48,200,40.5,41,highfertile
850,AcaciaAW,2,9.45,560,0.276,29.8,17.72,200,40,39,MedFertile
851,Plot No.30,3,9.45,490,0.1,32,19.2,310,53.2,50,lowfertile
852,Ber Plot,2,9.45,470,0.2,33.6,49.6,200,59.6,54,lowfertile
853,Herb Annuals,3,9.45,430,0.055,34.6,39.86,340,58.2,54.8,lowfertile
854,Plot-31 AC,4,9.46,862,0.06,10.2,13.44,200,44.7,42,lowfertile
855,BRC-Nonleg-15,3,9.47,760,0.11,24,16.63,235,37,37.8,MedFertile
856,NFS-banthra-1,3,9.48,875,0.08,25.6,18.69,170,41,39,MedFertile
857,KGRFB-Grass,1,9.48,600,0.13,34,11.47,215,41.45,38.5,lowfertile
858,Plot-43 BC,4,9.5,795,0.06,9.4,12.054,287.5,43.4,44,lowfertile
859,Arjuna ,3,9.5,755,0.088,22.4,25.12,225,34.5,39,highfertile
860,Arjuna ,3,9.5,755,0.088,22.4,25.12,225,34.5,39,highfertile
861,Arjuna ,3,9.5,755,0.088,22.4,25.12,225,34.5,39,highfertile
862,NFS-banthra-1,2,9.5,720,0.05,55.4,22.6,250,44,42.8,MedFertile
863,NFS-2,2,9.5,720,0.045,55.4,22.6,250,59.6,59.76,lowfertile
864,Plot-14 BC,4,9.5,715,0.12,8.8,5.4,237.5,44.3,45,lowfertile
865,Plot-29 BC,3,9.5,700,0.06,12.6,8.8,200,50.7,44,lowfertile
866,Equisitifolia ,3,9.5,685,0.12,33.15,16.45,150,40.8,39,highfertile
867,Equisitifolia ,3,9.5,685,0.12,33.15,16.45,150,40.8,39,highfertile
868,Equisitifolia ,3,9.5,685,0.12,33.15,16.45,150,40.8,39,highfertile
869,Equisitifolia ,3,9.5,685,0.12,33.15,16.45,150,40.8,39,highfertile
870,BRCnonleg-25,4,9.5,630,0.09,18.4,13.85,130,41.4,36,MedFertile
871,KGRFB-Grass,1,9.5,570,0.13,24,12.72,185,40.23,40.1,lowfertile
872,Ber Plot,3,9.5,560,0.16,34.2,52.46,100,54.3,49,lowfertile
873,Plot No.30,4,9.5,560,0.08,20,17.92,300,51,51,lowfertile
874,Plot-14 AUC,1,9.5,520,0.3,17.1,12.96,200,50.2,46,lowfertile
875,Uncultivated AU,1,9.5,520,0.3,17.1,16.96,325,63,58,MedFertile
876,pinnata,2,9.5,515,0.245,22.5,22.72,150,40.7,40,highfertile
877,pinnata,2,9.5,515,0.245,22.5,22.72,150,40.7,40,highfertile
878,pinnata,2,9.5,515,0.245,22.5,22.72,150,40.7,40,highfertile
879,Plot-3 BC,2,9.5,510,0.24,9.15,23.2,250,49.2,45.4,lowfertile
880,Herb Annuals,4,9.5,475,0.015,22.8,48.5,325,60.62,60.33,lowfertile
881,Plot-18 AUC,1,9.5,450,0.555,21.2,21.76,555,61.39,56.33,lowfertile
882,Plot-56 BC,3,9.5,440,0.105,8.36,11.2,190,50.75,52.65,lowfertile
883,Plot-43 BC,2,9.5,400,0.165,23.7,17.41,275,51.7,48,lowfertile
884,Plot-44 BC,4,9.5,325,0.09,13.4,12.054,262.5,43.2,40,lowfertile
885,Plot-1 BC,4,9.5,275,0.165,12,10,190,46.2,34.63,lowfertile
886,Plot-plpr,2,9.5,210,0.2325,18.2,30.48,276,48,50.6,lowfertile
887,Bixa,2,9.5,200,0.15,31,20.5,158,45.3,41,MedFertile
888,Plot-41 AC,4,9.53,690,0.15,11.5,18.4,200,42.3,39,lowfertile
889,BRC-Nonleg-15,2,9.53,530,0.21,33,19,240,41,42.4,MedFertile
890,Equisitifolia ,4,9.55,860,0.085,21.57,11.78,150,37,35,highfertile
891,Equisitifolia ,4,9.55,860,0.085,21.57,11.78,150,37,35,highfertile
892,Equisitifolia ,4,9.55,860,0.085,21.57,11.78,150,37,35,highfertile
893,Equisitifolia ,4,9.55,860,0.085,21.57,11.78,150,37,35,highfertile
894,Equisitifolia ,3,9.55,700,0.19,28.4,19.84,200,41.6,40,highfertile
895,Equisitifolia ,3,9.55,700,0.19,28.4,19.84,200,41.6,40,highfertile
896,Equisitifolia ,3,9.55,700,0.19,28.4,19.84,200,41.6,40,highfertile
897,Equisitifolia ,3,9.55,700,0.19,28.4,19.84,200,41.6,40,highfertile
898, Eucalyptus ,2,9.55,635,0.22,35.4,16.32,250,42.3,39,highfertile
899, Eucalyptus ,2,9.55,635,0.22,35.4,16.32,250,42.3,39,highfertile
900, Eucalyptus ,2,9.55,635,0.22,35.4,16.32,250,42.3,39,highfertile
901,KGRFB-Grass,1,9.55,580,0.14,32,14.26,230,40.56,38.7,lowfertile
902,pinnata,2,9.55,510,0.296,27,23.52,200,42.5,42,highfertile
903,pinnata,2,9.55,510,0.296,27,23.52,200,42.5,42,highfertile
904,pinnata,2,9.55,510,0.296,27,23.52,200,42.5,42,highfertile
905,Bixa,1,9.55,475,0.57,42,12,200,31.4,34,MedFertile
906,Plot-31 AC,3,9.56,860,0.135,17,19.68,150,44.5,46,lowfertile
907,Prosopis,2,9.56,580,0.24,33.6,14.4,100,42.5,44,highfertile
908,Prosopis,2,9.56,580,0.24,33.6,14.4,100,42.5,44,highfertile
909,Prosopis,2,9.56,580,0.24,33.6,14.4,100,42.5,44,highfertile
910,Plot-plpr,2,9.56,200,0.3,16.72,32.52,250,49.85,52.4,lowfertile
911, Eucalyptus ,2,9.58,625,0.21,28.6,18.4,200,39.6,40,highfertile
912, Eucalyptus ,2,9.58,625,0.21,28.6,18.4,200,39.6,40,highfertile
913, Eucalyptus ,2,9.58,625,0.21,28.6,18.4,200,39.6,40,highfertile
914,Arjuna ,4,9.6,860,0.098,14.8,13.2,250,31.6,35,highfertile
915,Arjuna ,4,9.6,860,0.098,14.8,13.2,250,31.6,35,highfertile
916,Arjuna ,4,9.6,860,0.098,14.8,13.2,250,31.6,35,highfertile
917,Arjuna ,3,9.6,770,0.11,18.84,25.76,225,35,37,highfertile
918,Arjuna ,3,9.6,770,0.11,18.84,25.76,225,35,37,highfertile
919,Arjuna ,3,9.6,770,0.11,18.84,25.76,225,35,37,highfertile
920,Grassland,4,9.6,750,0.1,33,44.28,300,54.69,52.2,lowfertile
921,Plot-41 AC,4,9.6,700,0.14,10.5,12,150,35.6,36,lowfertile
922,Plot-29 BC,3,9.6,650,0.11,11.4,9.8,225,51.6,48,lowfertile
923,Herb Perinneal,3,9.6,640,0.24,41.6,39.54,400,59.75,61.65,lowfertile
924,Lawn,3,9.6,600,0.1,32,20,185,43.67,42.67,lowfertile
925,Herb Perinneal,4,9.6,570,0.08,22.6,41.34,380,55.94,54.56,lowfertile
926,Plot-56 BC,3,9.6,490,0.165,7,10.4,250,51.4,53.91,lowfertile
927,Plot No.38,3,9.6,465,0.16,32,20,340,38.67,38,lowfertile
928,Plot-44 BC,4,9.6,312.5,0.075,10.8,8.036,225,49.3,43,lowfertile
929,Uncultivated AU,1,9.6,300,0.39,17.8,18.56,495,60.6,56,MedFertile
930,Plot-plpr,2,9.6,220,0.165,19.51,28.44,250,48.4,51,lowfertile
931,Acacia,2,9.62,1005,0.232,39.2,13.8,450,39.8,37,highfertile
932,Acacia,2,9.62,1005,0.232,39.2,13.8,450,39.8,37,highfertile
933,Plot 25-RS,2,9.62,800,0.22,12.54,12.9,190,51.3,48,MedFertile
934,BRC Leg-15,2,9.64,725,0.27,29.47,14.92,375,38.33,41.33,MedFertile
935,NFS-Bannthra-2,3,9.65,1020,0.13,38.57,19.84,245,43,38,MedFertile
936,procera,2,9.65,870,0.26,26.4,14.32,425,42.5,43,highfertile
937,procera,2,9.65,870,0.26,26.4,14.32,425,42.5,43,highfertile
938,procera,2,9.65,870,0.26,26.4,14.32,425,42.5,43,highfertile
939,Arjuna ,4,9.65,850,0.086,16.28,15.84,200,30.5,34,highfertile
940,Arjuna ,4,9.65,850,0.086,16.28,15.84,200,30.5,34,highfertile
941,Arjuna ,4,9.65,850,0.086,16.28,15.84,200,30.5,34,highfertile
942,BRC-Nonleg-15,3,9.65,765,0.13,25.3,15.5,230,39,38,MedFertile
943,Ber Plot,4,9.65,750,0.06,16.5,51.35,150,58.5,57,lowfertile
944,Plot 25-RS,2,9.66,750,0.24,12.75,14.12,245,49.5,50,MedFertile
945,Bixa,2,9.66,211,0.19,30,20,160,45.7,39,MedFertile
946,procera,2,9.67,880,0.288,29.2,12.4,450,44.7,44,highfertile
947,procera,2,9.67,880,0.288,29.2,12.4,450,44.7,44,highfertile
948,procera,2,9.67,880,0.288,29.2,12.4,450,44.7,44,highfertile
949,BRC-Nonleg-15,4,9.67,860,0.15,22,17.3,175,34,35.5,MedFertile
950,BRC-Nonleg-15,4,9.67,855,0.13,18.5,12.1,200,34,36.2,MedFertile
951,Prosopis,2,9.67,590,0.28,28,15.56,150,41.3,42,highfertile
952,Prosopis,2,9.67,590,0.28,28,15.56,150,41.3,42,highfertile
953,Prosopis,2,9.67,590,0.28,28,15.56,150,41.3,42,highfertile
954,NFS-Bannthra-2,3,9.7,990,0.14,39.6,19.2,230,43.5,38.65,MedFertile
955,NFS-3,3,9.7,990,0.14,39.6,19.2,230,61.04,54.65,lowfertile
